height	is_hiker	motion	texture
1.7194552819781765	1	1.017839041971331	5.4884016277810685
1.854595065499631	1	1.5526918382466226	5.426416712456399
1.7581236397946844	1	1.171852410811726	5.47793832368224
1.8706378517161213	1	1.8892715859589015	5.13070101777011
1.622470806620485	1	1.5706140267869868	4.605861769438853
1.0912905589732151	1	1.525410132920592	4.3910133101527
1.9597061504648534	1	2.6809789273140514	4.003431727133862
2.2467449117435643	1	3.7626089014166477	4.971159121047831
1.8103411108921454	1	1.642485785980987	5.959584379396766
1.674961191679125	1	2.522655174098122	5.238947278019167
1.6658888140259918	1	1.6445865095078585	4.960129878230104
1.6702364530562974	1	2.0989422460324962	4.239626891683549
1.704352352075001	1	3.127751344950229	4.666034966714546
1.4194953178132779	1	2.0502932390270487	5.002469387811773
1.570726385519943	1	1.1844526487952538	4.888890262160997
1.4507432930874342	1	1.2700733877123604	5.454169845084625
1.7621997903469426	1	1.3832535749388333	4.920696615053176
1.6258397119072843	1	1.986695778692503	5.347652997619678
1.82380283099449	1	2.858011452091081	4.942890869934312
1.6563242100643747	1	0.6412031588980704	4.905116416778141
1.9465837969553104	1	0.9627108306450154	5.62956676479988
1.7533834753338604	1	1.0754587884239524	4.6240112828945295
2.2476749322424334	1	0.2505945782707779	4.858473566039272
1.225909769277227	1	3.325922683488482	4.353631298687747
1.538270827936273	1	1.9636213562359055	5.048369677298369
1.9253717229121776	1	3.9007793197238256	5.534750500516894
2.3320814267015995	1	0.5756663248189984	5.3407009550668025
1.637841305571135	1	3.2941823132591743	5.367005904959454
1.7109172482945971	1	1.2983514678360364	5.526521188011337
1.6434214393715987	1	1.5926303148256158	5.312609093483655
2.032864278146898	1	1.0110355429084623	5.3791297160746
1.6281730341309952	1	1.050136140512341	5.201862038538808
1.870017459969526	1	0.676254588771446	4.512305727314429
1.6200496002753322	1	2.216332957620474	5.2630475498336144
1.3818603111885013	1	0.6857989674731779	5.472943187412052
1.778386930115858	1	1.7581981346771272	4.554045172390645
1.8257962033588315	1	1.9907984557566003	5.117994990516099
2.0233064706330652	1	2.6666106854061105	5.541406535785557
1.672388243395671	1	2.1003917223995474	4.813261772305711
1.5456594840719098	1	2.3213258334625877	4.339446713172065
1.8406902741547566	1	2.514411560566322	5.030766985931479
1.760184273059433	1	1.9827491347402828	5.796842779760843
1.7701662692806597	1	2.363347918574265	4.5435272903614194
1.6817218240631806	1	1.0202798085550204	4.947304964797208
1.9900846424984424	1	1.224529565296078	4.624484526410827
1.7923731790939308	1	3.8975108071393505	4.8205163529714765
2.176164677085245	1	1.9882657856234422	5.117385640525454
1.977764174640126	1	1.2894993253330451	5.738406804313092
1.8647624490250525	1	3.3798799010709466	4.641677987015821
1.2931404148459356	1	1.8431573894852316	4.645672502885836
1.8505798200739072	1	1.3535089732160062	4.563748779805952
1.8050705509117648	1	0.551008451477955	4.453104777256089
1.9027379182008888	1	2.7794918660522114	4.232649969893941
1.9611105236768147	1	0.9136990927891082	4.574368900494736
1.5997804520527683	1	1.460967419979963	4.947093365261694
1.906001404612602	1	2.644099987942935	5.020432693264202
1.5594236422452274	1	2.1836335742581205	5.586224593760372
2.188719518752259	1	1.9135731261581919	4.589199757713603
1.367012083370688	1	1.7860122184384717	4.610030938003879
1.259827859900304	1	3.145927354134322	4.621581379738571
1.2873196835439749	1	4.230274147801679	5.097872959527402
1.4773611039592378	1	1.4512391708476147	4.9207637916699944
1.420221150360068	1	2.568904090502716	5.388604397555611
2.1890197259259105	1	3.9288003053541174	4.605429596591966
1.618375125480454	1	3.07905705495073	5.456629426297014
1.364331052655641	1	1.3131683742216107	5.47125657150697
1.978595744194948	1	1.569319372926051	4.868766148965863
1.5533690152946018	1	1.4020314574997617	4.688731273195487
1.3907866558646507	1	1.0865565903452268	5.09058454473941
1.9189597319123248	1	1.3760948473313377	4.6042331172602085
1.855840544144508	1	2.26187547894034	5.99610236783873
1.591260829261193	1	1.412970994845196	5.0704436515555855
2.0518850000603073	1	2.876199862650358	5.3962203842818575
1.7322753949276812	1	2.123255463572793	4.366446349748899
2.104237399714325	1	1.6028743171438582	4.124621207604919
1.825685220499976	1	2.8860899202069916	5.343633102591827
2.0897013851549646	1	2.3189718257204603	5.2579433594779585
1.727350674106357	1	2.2648676257857705	4.619697621543389
1.395063900755242	1	3.0400384545344803	4.716612175098674
2.3123421622653493	1	2.57326544852504	4.6600280996117736
1.563556458004358	1	1.8911015331619574	5.113913457430307
1.6502905342777758	1	2.9375548428677463	5.461926064002749
1.5249003737696862	1	2.3093178022046614	4.227569895029612
1.6491513877588604	1	4.917308762873108	5.239372565583473
1.7606673602704486	1	3.09868850104712	4.56291613956428
1.750457544718501	1	3.1532126213747222	4.734534017848894
1.8652550718996732	1	3.290993371628489	4.919782395961986
2.1480395522438918	1	2.0798396112562862	4.319272979925822
1.6698838570528731	1	3.312895411529728	6.421969284869649
1.3917198161383932	1	2.0233570275696575	6.21248873726672
1.4044204683725916	1	1.1688265968145974	5.376134929512041
1.5335613704502182	1	1.4360135415898432	5.328007590709268
1.281451048095267	1	2.527950554332539	4.478194903707018
1.9062574561097465	1	0.43888010934131305	6.188674437941842
1.5754466090922303	1	2.2083529214542517	5.009158632435703
1.6222537554242873	1	1.2716499145526277	4.938302245000517
1.699527129290499	1	2.7182163825618533	5.60199678954148
1.350844893851142	1	1.2538262893426528	5.130400032792906
1.4846709098059894	1	3.8723032622753264	4.611698194395737
1.868677881421993	1	2.7678181289908625	4.890539284751245
1.8546347826965732	1	0.7311410408262002	4.811957110373556
1.5892070173248405	1	3.7587593500838343	5.032327846684836
2.152633728531364	1	1.7727474906396554	5.277228769437222
1.3735682693605655	1	1.272523890280199	5.266379451921417
1.6137531974612551	1	0.9762006836738013	5.650600945893125
1.6422900642161327	1	2.5677647396556527	4.997948467892367
1.001728749963365	1	3.5045218666646716	5.47903425913303
2.18438220340402	1	1.4215730274683547	5.853330920741071
1.7915830036350144	1	1.0023791581619474	4.3869886961011115
1.438852654523052	1	0.8602999119672163	5.356285281745255
2.212793360714361	1	3.4964053113602143	4.463833944903748
1.8464155000430955	1	3.6707292217109244	4.246462204645925
1.8073815350054911	1	1.651528859880702	5.792331019793718
1.5482504004499884	1	2.5377050874408873	5.567741984398012
1.7265556810088043	1	1.9970945497244585	5.261686471956402
1.3185799209426605	1	1.9393696977207575	4.761534301177823
1.8987565236062112	1	2.9640226322174184	5.751780612055148
1.6063904202891948	1	2.4409560006804436	4.31641613748058
1.7335120491386558	1	2.3294899667614772	5.0336964599094465
2.0005137155499266	1	1.7074210646400918	5.242588776831274
1.7711870277122643	1	2.815600359710878	5.643563466601558
1.7656168613658172	1	1.7179940975890395	4.236786150313218
1.769124826205546	1	2.0499224880678564	3.46792932194745
1.5166820990261718	1	2.2194774937754365	5.057685156643133
1.909001179858567	1	0.7988443447465501	5.1587135776721835
2.085839777701121	1	1.7009050332388558	5.086840136338541
1.8897014150244826	1	1.6873969863349283	4.561376569344194
1.9212272036162208	1	2.1012030864983195	4.977919600079914
1.4806796202704529	1	0.8881819092244787	4.2299604643292605
1.4830531942817686	1	0.8134482990549914	5.2102966958425565
1.33978099392704	1	3.623462103293086	5.4462941979152255
2.008063267707109	1	3.1564436063936467	4.633984057697407
1.6364550330981578	1	2.8890393567021024	3.9980291160874515
2.0499609856202463	1	3.824818786589987	4.935109144872431
1.5045220793282998	1	2.4195952375495597	4.9007498402996506
1.5906227542928546	1	1.9089212650728202	4.959696502836879
1.7238562717978143	1	2.48217574843346	5.651787725728801
1.9303625171648777	1	0.12071300854983158	5.069297739559266
1.7151875489498767	1	0.9019168545789686	6.04206142384545
1.7527811887519291	1	2.7586370630214483	5.190371726654944
1.704131891826404	1	2.0326154831566763	4.45638316466637
1.7442969300689901	1	0.7223636649187652	5.56680672913923
1.4208824955288137	1	2.6585368715597957	4.954827816194331
1.7202317752433196	1	2.998901648993281	4.7556145713341476
1.6533552516221335	1	2.667879561364335	5.139700675610833
1.6857938797785381	1	1.969703220561188	5.0573919057003165
1.823084138984162	1	1.1639505199476154	4.220702903591448
1.5298304647477785	1	2.107594938168515	4.575240611792595
1.6788729931488424	1	2.426924328825684	5.576003285007325
1.625659529306624	1	1.6414112023346954	5.087963946229921
1.8043255012437156	1	2.6030359101266987	5.319492976846605
1.8961926627538974	1	2.314431933752471	5.510076322257676
1.4611436844065777	1	2.3331145504714987	5.896306535816254
1.846477607775654	1	0.0	4.680451749901604
2.2164458300547087	1	3.081092993021092	4.648302470737006
1.3322107685418438	1	3.7243917199518872	4.5377452027258345
1.4924570261712216	1	1.5975323754303836	4.6997747292220975
1.4798556000389573	1	0.5231010188145191	4.543706616435227
1.6302255696141774	1	2.6389293194198085	4.992499633751092
2.1057122714885	1	1.5343402675661668	4.945883615539468
1.7033381690867941	1	1.03298762899179	5.290619135860455
1.5263266011781933	1	3.217716255875353	4.404674383219562
1.855450876076393	1	0.616620647513836	4.6730877383433675
1.550048867232288	1	2.7174286220370574	5.179730532825644
1.9808530405054838	1	0.7522658790941796	5.3493239887922055
1.7763167600610026	1	3.462267982775474	3.841691344790889
2.047194849092567	1	2.5165524660423713	4.698964688822371
1.5346639392117454	1	1.74260500349317	4.873189805203011
2.4577142780930075	1	2.1493699581148875	3.979422910331398
1.9061461562583644	1	2.5820873874833423	5.224350178386581
1.8636450381466751	1	2.8298943774311116	5.602063763129404
1.6872028880980838	1	2.8277914282922314	4.02845029384854
1.5186007202163931	1	2.546730265916426	4.217535616013688
1.4830578305941025	1	1.522618337767339	5.476091063370206
1.6660056684748525	1	2.664079547527373	5.567669614059517
1.5006825536267177	1	0.6886756179905067	4.363612181267422
1.770668928062105	1	3.004093104601491	4.506189643647969
1.4934756420381698	1	2.873005837315531	5.329709403367841
1.855270675209752	1	3.3940810425004297	4.878488134153223
1.9390304260311741	1	1.4112203928314795	4.739341784612988
1.523539873149429	1	2.1862116984696036	5.7970686898167205
1.9981715169386733	1	2.8582860008822077	5.1488995192304845
1.6405145160619543	1	2.317857879102256	4.090275578897765
1.9888219715220563	1	1.5733327159615471	5.1266569528613966
1.8095415868228093	1	2.307331067047058	4.297371169995
1.980582080414273	1	2.0680320346684122	5.371028289858014
1.4507450511175795	1	2.9957039414105044	5.49099682885958
1.6733015033051937	1	1.3715374472452093	5.21928099904452
2.062857315147734	1	2.3394878055689876	5.463909926469791
1.5454907880796052	1	2.292931125680571	5.982139728627854
1.190699693579801	1	2.7573281242970626	5.363339983017741
1.214352704630886	1	1.927107754788124	4.814020029580623
1.0733898368309847	1	2.1273146355720884	4.4533480456155
1.1714590195207935	1	1.9290503250991415	5.112225367346885
1.5970902092028794	1	2.034065862553852	4.482480914864623
2.0196320207104304	1	2.008359162757483	4.280627363454762
1.5894426801217068	1	1.6732554486182427	4.769075247529477
1.780881838400358	1	4.82729979405965	4.110840937434165
1.6725021274590983	1	1.156088512062197	4.34976310853701
1.7021372363590062	1	0.8265900936679058	5.250578195498801
1.657950290063821	1	1.204373387210875	4.762372363317689
1.6564549139230023	1	1.2899474510069475	4.846682809648699
1.8152910249942544	1	2.011436571155416	4.98704195067092
1.4060043321396711	1	3.4309327978426367	4.022904092137275
1.952531794333681	1	3.6883837829950057	5.093111872759107
1.9300044833119407	1	2.2373243639631935	4.998085028466761
1.6512356647810247	1	0.0	4.9773967651448405
1.9013483560580453	1	2.3843593530746587	5.171423155297641
1.5246638934357057	1	0.6893454343746062	3.9175362152968987
1.5656942440311654	1	1.4992984248124923	5.955914756020608
1.7390659625675209	1	0.850277211858858	4.8483244426114664
1.6524447437287846	1	2.425622579611037	4.282893141505446
1.5878154918320944	1	1.373392555402948	5.055764939269907
1.5318879903033509	1	2.772119677440699	4.364416138455299
1.560626319553489	1	2.477302396391884	5.033196349922846
1.934792186049122	1	1.7599304332472092	5.270301116045519
1.2141691485829118	1	2.080560370602088	4.34055158628339
1.7881235910923332	1	2.9174197664022405	5.4227132145619406
1.6408907620467532	1	1.6278680841238775	5.065546099837486
1.8819533749999122	1	2.9156188854932337	5.174541842107327
1.8287684034098413	1	1.9806839933124198	5.202034052573859
1.0043663830867693	1	2.2693974528048613	5.25621707340284
1.8461616526193565	1	2.79924087113552	5.560180899787567
1.7810685608621053	1	3.331532523578928	5.430227223889297
1.705465709156638	1	2.5208121988777386	5.243455176736892
1.582831545930527	1	2.0583718839629968	4.617830186865201
1.9133203054889054	1	2.720685934762169	5.1431655512346035
1.596742672572242	1	0.45455236258020637	4.721083022797073
2.1586794066624218	1	3.6389616031539602	4.275623863164214
1.8410957138735784	1	0.674508734305014	4.979311562394487
2.2344570168598707	1	2.9037094332179563	4.54359495162462
1.5036165007699411	1	1.4358360694546173	5.56757069289327
1.261018589941787	1	2.5072515845393726	4.981145402899786
1.8786973993714537	1	1.8834325759432544	5.022631284360355
1.9131760154313215	1	2.303589759068777	5.38760305929653
1.7088400242636892	1	1.199212960433233	4.790938039041602
1.315301688563839	1	0.0	4.871702570794786
1.5880262038209703	1	2.4066556493485383	5.582335581149468
1.8544963834800836	1	1.3994956613757181	4.308160699216041
1.6539559185865635	1	1.351364232398423	4.566522390783926
1.671003703631901	1	1.2746768632179508	4.933153063880328
1.6561352578345618	1	3.9844112488851215	5.392394595530159
1.4665213360933747	1	1.4178075618736672	5.1248962369744495
1.5667449184791002	1	2.326812979119055	4.4212415811377195
1.343361144869867	1	0.8395568061305629	4.540113014737763
2.1419899870777566	1	3.5230967139279845	5.8472300098989685
1.5811567812155045	1	1.4437320313837327	5.158134640695196
1.8194025454543892	1	0.0	4.690779388793076
1.4445285138396726	1	4.711949873895156	4.757861239713536
1.8986320599002706	1	0.9018513674427813	6.870124451852295
1.2317097555911745	1	3.3089323342815007	5.670135955164652
1.9301537795137391	1	2.733072560542446	4.18176299452737
1.6911580187803221	1	2.6521796358150285	4.770612512228973
2.2276512634001775	1	1.7685151696291708	5.361411341700126
1.3733664817889952	1	2.1891987518250984	4.862259458517637
1.719095120039898	1	3.2239360089168976	5.569526647750208
1.791807953470966	1	1.6990692838006005	5.882124789519285
2.008224798094059	1	2.2513096320862775	5.003780197518657
1.5942857596523061	1	2.928290214925067	5.147369757430972
1.7216161016310718	1	2.0833888372359093	4.915668856628021
1.1643833177306577	1	1.5750168049015423	5.441399533053263
1.492457783994323	1	3.451678908317934	5.749962581751043
1.8129039876388104	1	2.341688598872887	5.467197686990925
1.9760435815758033	1	1.8748273354129714	4.458511197144098
1.6295659327335967	1	1.2241051760281334	5.377181534912053
2.214088880799573	1	0.9944027780440261	4.710623033335222
2.1400623066122733	1	2.893784105381041	5.874180983077358
1.6848368770562976	1	2.949268086233381	5.238141907853492
1.096624249706553	1	0.0	5.529064367158203
1.255608406048503	1	1.384508360574245	4.989470306958083
1.5055352933431467	1	2.964888136869626	4.983831043879961
1.9789602769810422	1	4.424306619264515	5.215388816380903
1.7775680719459417	1	4.150353807592895	4.984599343969346
1.176438045944297	1	2.9418661752421253	5.789456952470779
1.6428085427824592	1	3.373332455126111	4.428901849544218
2.1033403436407787	1	1.4725805430329992	5.3427082238427905
1.606298828174337	1	2.7745345235289793	4.7066701017800066
1.5125075956810834	1	0.7628352990686211	5.430523121203036
2.213656025629529	1	1.438123653731141	4.101441953822893
1.713352384199587	1	2.3209710832687653	5.643063124226094
1.58021072530348	1	4.167937070050156	4.845315610800678
1.7875417897070698	1	2.747963329337832	4.3831634237592665
1.704291181593522	1	2.2738270906665687	5.3583421551297885
1.5927144304412266	1	1.8299164373141514	4.904111578304468
2.002114082137991	1	0.6775570286577504	5.138569415787888
1.9789254506961216	1	2.6028630022873442	5.613954349087642
1.9102153895352758	1	1.6509063034167681	4.454404721622902
1.6742781956066155	1	2.239044705630445	4.631811432528007
1.9867250940998706	1	1.1106690860254846	5.040203565194903
1.687574355210331	1	2.1212549537035783	5.283757699259393
1.81666081680721	1	0.462971133060438	4.648192512071755
1.9584217169848752	1	2.5039062191897026	4.603427342452674
1.9022110900664204	1	3.3197259119719256	5.385667646123437
2.147438670801568	1	2.9139508148791164	5.49181932110786
1.8128210040100428	1	4.113823759119444	5.698636629254983
1.2789850035329406	1	2.3245535159290736	4.852432337007745
1.409957473754431	1	2.505363441512554	3.7088826011738356
2.0375267046704315	1	2.514864837855844	5.261695142384745
1.617179207516843	1	1.1202701983877752	5.379966051264792
1.7966347862832728	1	4.153233469262952	4.266588425089931
1.4871360858672933	1	2.9885780844085987	5.045190123222535
1.9502203559200753	1	1.7571735785258167	5.1376541397731
1.6037919377918024	1	1.097168257496218	5.170177481126679
2.06452705965238	1	2.5815092832414557	4.767652765587696
1.5669414947754556	1	2.8575475535903947	5.041716597381597
1.9795333491794238	1	2.1378848679098277	5.300197248057596
1.8685990262052172	1	2.1860745171133535	4.111913278929027
1.5194020236464623	1	1.8118831665690334	5.455541217167008
1.9747490831867949	1	1.9972526042720267	4.817081673008991
1.4745913773810004	1	3.335141327718631	5.382251059598383
1.494383202773937	1	3.40061788580469	4.648689861284424
1.880427823028173	1	0.49982311650520805	4.144117567469774
1.543664499633503	1	2.138878874536171	5.590569364212662
1.5515392331863724	1	0.7958986503302974	5.820568092853759
1.6140248226974019	1	0.6643045483013919	4.0697346313911655
1.449957702531871	1	2.585952786519506	4.353861689315631
1.9612486024184743	1	1.158430662023511	5.047086578923292
1.8521286746212124	1	0.0	4.475319839186642
1.6826678258273793	1	2.6451526531285783	5.380125873511702
1.672901983206615	1	3.28214183008932	4.601468050526586
1.8125388781917946	1	4.03877713957856	4.7412097370345325
2.141333775129768	1	1.603706708157357	5.105717484495809
1.9177424506330605	1	3.445445308012897	3.9108874513372403
1.5728857164311498	1	0.0	4.840038706435991
1.8943548013122156	1	0.9566003930963138	6.007324436999776
1.6703072069742277	1	2.5189693714083456	5.293442372678269
1.6502504540490688	1	2.471534268087285	4.500445243559368
2.166617843788031	1	3.32041791273182	5.523007560424846
1.5952655255804693	1	2.9566894896320624	6.031592719392171
1.5802037712181485	1	1.9184299803483003	5.6373342385886875
1.2119736781886918	1	3.5292478634014346	4.7076945813592825
1.3494177136367158	1	2.6864826401316457	4.671201930095251
1.8127807346836495	1	3.717088733056323	4.814761572816495
1.5262697747036902	1	1.1957230072767862	4.475473316878184
1.8288534504458103	1	2.3002536763201884	5.014607895633254
1.4212822369085156	1	1.5704043260996747	4.497155339700708
1.5081725434170663	1	2.80591330733859	4.562380306427542
1.868642676739001	1	1.7804478329058344	5.160409385904602
2.0652230951157695	1	1.7481478027499167	4.7181889709078115
1.8481182003560048	1	0.6735103522232122	4.8978075928171805
1.9994577104303128	1	2.308204133836399	6.074089121717625
2.1261485428431017	1	3.1154893740948078	5.18410974451684
1.9600222882885237	1	3.0081956109102626	5.59516161672034
1.4703899904249935	1	0.0	5.218959066090396
1.6736638218731144	1	0.3803543061793442	5.301489508781852
1.8575489176712277	1	4.005140525546592	4.325412396518112
1.5962882746779412	1	1.8123736508887738	4.726514043480542
1.8129865093303057	1	1.8510587708555248	4.868873063197714
1.3052109286513836	1	3.1653354411392076	4.776686674774116
1.4928430052858985	1	2.196645294966905	4.898545747708157
1.8322199363962934	1	1.3674098576104303	5.079950871639703
1.1407283722218824	1	1.7901530514730815	4.8886937952760805
1.423071874428862	1	3.897160687385881	5.344796408458928
1.6955704205224644	1	0.6186088468781301	4.8761012469462335
5.624484420304381	0	0.6506124188645807	5.541975989099855
7.045696796865673	0	0.15619605759571825	4.9934522943274136
6.360362007446592	0	0.1356143575601307	4.702661871140211
6.766724323599334	0	0.9314565448867358	4.3743046215654955
6.792813717279574	0	0.321436797459816	4.61530818778542
7.151434558046926	0	0.41752918268057415	4.87284464213927
6.548969012334158	0	0.181526725397346	5.601029675503294
7.071749125858072	0	0.7160335130744538	4.364063210792688
6.519074559480493	0	0.08300993484733216	5.520076369627455
